; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065378816,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1540156680,"CurrentTimeLocal","Sun Oct 21 14:18:00 2018","Hostname","nid02171","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 6.3e-05
; "Time_ContextDestroy [ms]", 6.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8192,0,0,4,11,"Success",0.000307,0.05719,0.13895,0.005556,0.023117,0.020109,0.003406,0.020248,0.269176,65552,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8192,0,0,5,11,"Success",0.000326,0.08496,0.108083,0.005543,0.020984,0.018232,0.003113,0.01827,0.259812,65552,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8192,0,0,6,11,"Success",0.000295,0.057156,0.107994,0.005576,0.020831,0.018306,0.003013,0.018172,0.231633,65552,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8192,0,0,7,11,"Success",0.000312,0.057108,0.108034,0.005523,0.020997,0.017919,0.003153,0.018202,0.231523,65552,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8192,0,0,8,11,"Success",0.00027,0.057163,0.107982,0.005623,0.020904,0.01828,0.003125,0.018269,0.231893,65552,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8192,0,0,9,11,"Success",0.000278,0.057195,0.108352,0.00548,0.020841,0.018338,0.003117,0.018002,0.231882,65552,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8192,0,0,10,11,"Success",0.000297,0.05728,0.122755,0.005415,0.020751,0.018176,0.003013,0.018194,0.24619,65552,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8192,0,0,11,11,"Success",0.000279,0.057049,0.108008,0.005341,0.020647,0.017998,0.003143,0.017916,0.230665,65552,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16384,0,0,0,12,"Warmup",0.003661,8.419204,13.384285,0.103208,31.849369,0.099216,0.034447,0.009367,53.90335,131088,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16384,0,0,1,12,"Warmup",0.000668,0.046959,0.038009,0.014249,0.034457,0.044713,0.013846,0.005777,0.199163,131088,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16384,0,0,2,12,"Success",0.000449,0.038248,0.035015,0.014874,0.032725,0.040022,0.014464,0.005448,0.181627,131088,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16384,0,0,3,12,"Success",0.000388,0.038443,0.034509,0.014587,0.03379,0.038321,0.014886,0.005164,0.180413,131088,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16384,0,0,4,12,"Success",0.000339,0.038042,0.034479,0.015969,0.034455,0.042394,0.014643,0.005022,0.185793,131088,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16384,0,0,5,12,"Success",0.000317,0.038055,0.033991,0.014877,0.034292,0.042575,0.014609,0.005341,0.184691,131088,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16384,0,0,6,12,"Success",0.000318,0.038712,0.03453,0.015521,0.033846,0.037099,0.013944,0.00553,0.179839,131088,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16384,0,0,7,12,"Success",0.000348,0.037698,0.034567,0.013867,0.033439,0.041732,0.014984,0.005274,0.182288,131088,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16384,0,0,8,12,"Success",0.00032,0.038902,0.034772,0.016004,0.033319,0.04108,0.01445,0.005021,0.184395,131088,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16384,0,0,9,12,"Success",0.000313,0.038161,0.034224,0.016485,0.03357,0.038742,0.016165,0.00531,0.183318,131088,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16384,0,0,10,12,"Success",0.000315,0.037498,0.034586,0.015601,0.033543,0.043121,0.014544,0.005231,0.18494,131088,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16384,0,0,11,12,"Success",0.000316,0.03799,0.034493,0.014925,0.032583,0.04298,0.01548,0.005156,0.184479,131088,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32768,0,0,0,13,"Warmup",0.007497,0.140873,0.126304,0.209923,0.093391,0.070686,0.033102,0.111047,0.793309,262160,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32768,0,0,1,13,"Warmup",0.005732,0.134871,0.141771,0.175994,0.045142,0.062384,0.031531,0.069709,0.667485,262160,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32768,0,0,2,13,"Success",0.004692,0.115855,0.140693,0.099166,0.044125,0.060711,0.032892,0.061592,0.560107,262160,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32768,0,0,3,13,"Success",0.004555,0.115605,0.137245,0.101241,0.045388,0.063936,0.032493,0.062463,0.563289,262160,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32768,0,0,4,13,"Success",0.004818,0.126449,0.149363,0.102508,0.046651,0.060593,0.032225,0.069701,0.592731,262160,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32768,0,0,5,13,"Success",0.004546,0.126145,0.128188,0.102828,0.046789,0.058343,0.030088,0.062448,0.559741,262160,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32768,0,0,6,13,"Success",0.004547,0.122125,0.170606,0.099743,0.045932,0.061131,0.032998,0.068447,0.60594,262160,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32768,0,0,7,13,"Success",0.004528,0.139289,0.135219,0.101007,0.045725,0.062151,0.03241,0.064107,0.584808,262160,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32768,0,0,8,13,"Success",0.004589,0.132413,0.146145,0.099785,0.044763,0.06307,0.031573,0.071437,0.594127,262160,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32768,0,0,9,13,"Success",0.004549,0.1211,0.13443,0.10127,0.047056,0.059131,0.032277,0.06263,0.562796,262160,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32768,0,0,10,13,"Success",0.004601,0.13287,0.132616,0.102658,0.044415,0.062558,0.032267,0.072272,0.584605,262160,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32768,0,0,11,13,"Success",0.004572,0.140757,0.136887,0.100941,0.047119,0.062947,0.048061,0.06316,0.604809,262160,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",65536,0,0,0,14,"Warmup",0.006041,0.185461,0.165456,0.38353,0.285428,0.058158,0.059357,0.211017,1.354993,524304,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",65536,0,0,1,14,"Warmup",0.005643,0.170427,0.16826,0.272495,0.069921,0.05698,0.059249,0.125842,0.929168,524304,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",65536,0,0,2,14,"Success",0.005422,0.198264,0.168027,0.334368,0.069421,0.069311,0.05874,0.116546,1.020494,524304,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",65536,0,0,3,14,"Success",0.005539,0.179468,0.193311,0.276165,0.066755,0.056999,0.060264,0.127602,0.966459,524304,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",65536,0,0,4,14,"Success",0.005526,0.181467,0.177328,0.280943,0.066669,0.056616,0.059254,0.12054,0.948739,524304,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",65536,0,0,5,14,"Success",0.005557,0.194549,0.175788,0.274905,0.067197,0.057368,0.059618,0.122298,0.957663,524304,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",65536,0,0,6,14,"Success",0.005401,0.196562,0.17543,0.272971,0.067866,0.056974,0.058914,0.113637,0.948101,524304,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",65536,0,0,7,14,"Success",0.005264,0.211424,0.171721,0.270638,0.068315,0.05716,0.058695,0.124344,0.967917,524304,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",65536,0,0,8,14,"Success",0.005223,0.177115,0.176536,0.272277,0.067235,0.057181,0.058806,0.12458,0.939328,524304,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",65536,0,0,9,14,"Success",0.005278,0.180682,0.166925,0.269193,0.067088,0.057001,0.073525,0.118058,0.938115,524304,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",65536,0,0,10,14,"Success",0.005323,0.177677,0.186643,0.269499,0.066359,0.057901,0.059321,0.124592,0.947674,524304,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",65536,0,0,11,14,"Success",0.005248,0.186294,0.17301,0.268331,0.068327,0.057693,0.059187,0.118846,0.93737,524304,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",131072,0,0,0,15,"Warmup",0.005768,0.353226,0.292491,0.821833,0.462491,0.133308,0.114181,0.368394,2.552241,1048592,0,1048576,2.7755681495e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",131072,0,0,1,15,"Warmup",0.005758,0.306391,0.2922,0.628943,0.146313,0.131911,0.113267,0.257005,1.882212,1048592,0,1048576,2.7755681495e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",131072,0,0,2,15,"Success",0.005624,0.318026,0.29817,0.60945,0.13628,0.135267,0.114055,0.257287,1.874607,1048592,0,1048576,2.7755681495e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",131072,0,0,3,15,"Success",0.005374,0.334539,0.294069,0.628349,0.137253,0.128566,0.113328,0.249721,1.891597,1048592,0,1048576,2.7755681495e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",131072,0,0,4,15,"Success",0.005546,0.342419,0.290257,0.620021,0.135265,0.133012,0.114317,0.263459,1.904675,1048592,0,1048576,2.7755681495e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",131072,0,0,5,15,"Success",0.005458,0.314937,0.315384,0.618815,0.137898,0.131565,0.113709,0.268204,1.906346,1048592,0,1048576,2.7755681495e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",131072,0,0,6,15,"Success",0.005488,0.320164,0.287431,0.614921,0.132519,0.131386,0.113837,0.266449,1.872564,1048592,0,1048576,2.7755681495e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",131072,0,0,7,15,"Success",0.005687,0.321598,0.31038,0.617588,0.129836,0.130712,0.113619,0.263834,1.893737,1048592,0,1048576,2.7755681495e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",131072,0,0,8,15,"Success",0.005427,0.322154,0.290464,0.615767,0.132583,0.133514,0.114064,0.259687,1.874063,1048592,0,1048576,2.7755681495e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",131072,0,0,9,15,"Success",0.005417,0.330992,0.303289,0.616533,0.13126,0.131661,0.114818,0.260454,1.894894,1048592,0,1048576,2.7755681495e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",131072,0,0,10,15,"Success",0.005322,0.334453,0.291893,0.619345,0.133564,0.134129,0.113935,0.253689,1.886745,1048592,0,1048576,2.7755681495e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",131072,0,0,11,15,"Success",0.005327,0.349294,0.29481,0.614203,0.134396,0.13201,0.112828,0.266549,1.909797,1048592,0,1048576,2.7755681495e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",262144,0,0,0,16,"Warmup",0.005165,0.612929,0.567693,1.624326,0.739393,0.188123,0.2255,0.665066,4.628842,2097168,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",262144,0,0,1,16,"Warmup",0.005758,0.57063,0.533471,1.312253,0.290427,0.187571,0.219786,0.562319,3.682732,2097168,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",262144,0,0,2,16,"Success",0.005556,0.614976,0.554859,1.296427,0.284827,0.187351,0.220349,0.557042,3.721965,2097168,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",262144,0,0,3,16,"Success",0.006645,0.621732,0.565244,1.459123,0.279622,0.189199,0.219389,0.55251,3.893997,2097168,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",262144,0,0,4,16,"Success",0.005698,0.616432,0.553045,1.303149,0.288183,0.188884,0.219886,0.555708,3.731453,2097168,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",262144,0,0,5,16,"Success",0.005389,0.622976,0.543872,1.314799,0.27363,0.18852,0.219986,0.554489,3.724161,2097168,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",262144,0,0,6,16,"Success",0.00541,0.636445,0.552371,1.302817,0.287013,0.188137,0.220179,0.55379,3.746701,2097168,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",262144,0,0,7,16,"Success",0.005414,0.637769,0.552737,1.299913,0.288477,0.187594,0.219664,0.538661,3.730711,2097168,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",262144,0,0,8,16,"Success",0.00558,0.650656,0.544646,1.29376,0.27868,0.189128,0.220088,0.559889,3.742948,2097168,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",262144,0,0,9,16,"Success",0.006572,0.614116,0.552098,1.315233,0.292326,0.188969,0.219784,0.555935,3.745587,2097168,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",262144,0,0,10,16,"Success",0.005504,0.616664,0.543726,1.288587,0.28283,0.18804,0.220335,0.54821,3.694422,2097168,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",262144,0,0,11,16,"Success",0.005431,0.598503,0.558682,1.286809,0.277759,0.190106,0.219988,0.560176,3.697946,2097168,0,2097152,2.7755628555e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",524288,0,0,0,17,"Warmup",0.004938,1.120502,1.043548,3.130328,1.095653,0.511663,0.449604,1.235692,8.592646,4194320,0,4194304,2.7755602085e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",524288,0,0,1,17,"Warmup",0.005987,1.069411,1.042777,2.602471,0.525828,0.470703,0.448773,1.109915,7.276493,4194320,0,4194304,2.7755602085e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",524288,0,0,2,17,"Success",0.005711,1.094508,1.037734,2.884696,0.513768,0.465874,0.448094,1.116194,7.567144,4194320,0,4194304,2.7755602085e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",524288,0,0,3,17,"Success",0.005588,1.108322,1.034594,2.832704,0.528268,0.471274,0.447006,1.124538,7.552898,4194320,0,4194304,2.7755602085e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",524288,0,0,4,17,"Success",0.005613,1.129159,1.044037,2.846366,0.516981,0.468138,0.446939,1.122738,7.580591,4194320,0,4194304,2.7755602085e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",524288,0,0,5,17,"Success",0.005591,1.096045,1.038712,2.800747,0.517309,0.466281,0.447634,1.131165,7.504116,4194320,0,4194304,2.7755602085e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",524288,0,0,6,17,"Success",0.005697,1.118031,1.03332,2.813704,0.528645,0.458407,0.452741,1.111368,7.52252,4194320,0,4194304,2.7755602085e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",524288,0,0,7,17,"Success",0.005663,1.124487,1.062369,2.725927,0.525047,0.467067,0.45297,1.090823,7.45503,4194320,0,4194304,2.7755602085e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",524288,0,0,8,17,"Success",0.005706,1.117291,1.042278,2.692963,0.505282,0.471303,0.445488,1.114506,7.395421,4194320,0,4194304,2.7755602085e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",524288,0,0,9,17,"Success",0.005663,1.110382,1.051285,2.660929,0.520602,0.466709,0.446026,1.131554,7.393761,4194320,0,4194304,2.7755602085e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",524288,0,0,10,17,"Success",0.005599,1.105941,1.030163,2.594342,0.534129,0.472116,0.445692,1.107607,7.296239,4194320,0,4194304,2.7755602085e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",524288,0,0,11,17,"Success",0.005516,1.108147,1.047011,2.603084,0.519324,0.476556,0.44638,1.106444,7.313056,4194320,0,4194304,2.7755602085e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1048576,0,0,0,18,"Warmup",0.006026,2.117168,2.05879,6.925954,1.878192,0.748527,1.124797,2.263838,17.12396,8388624,0,8388608,2.7755588851e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1048576,0,0,1,18,"Warmup",0.006062,2.084215,2.07644,7.048171,1.102249,0.75721,1.102461,2.2174,16.394847,8388624,0,8388608,2.7755588851e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1048576,0,0,2,18,"Success",0.019229,2.091308,2.050296,7.014578,1.117098,0.748317,1.120208,2.193081,16.354658,8388624,0,8388608,2.7755588851e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1048576,0,0,3,18,"Success",0.005764,2.116822,2.063919,7.038934,1.119247,0.746554,1.109795,2.195763,16.397416,8388624,0,8388608,2.7755588851e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1048576,0,0,4,18,"Success",0.006489,2.127392,2.045005,7.02778,1.10335,0.753304,1.100251,2.217718,16.381897,8388624,0,8388608,2.7755588851e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1048576,0,0,5,18,"Success",0.006675,2.151586,2.054717,7.03382,1.089989,0.752353,1.121694,2.190139,16.401492,8388624,0,8388608,2.7755588851e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1048576,0,0,6,18,"Success",0.005652,2.114291,2.06642,7.011977,1.113576,0.747803,1.108415,2.215862,16.384737,8388624,0,8388608,2.7755588851e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1048576,0,0,7,18,"Success",0.006172,2.135078,2.04146,7.031974,1.096261,0.775534,1.113409,2.232955,16.433396,8388624,0,8388608,2.7755588851e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1048576,0,0,8,18,"Success",0.005729,2.112644,2.053543,7.041223,1.10484,0.754961,1.12366,2.22381,16.42097,8388624,0,8388608,2.7755588851e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1048576,0,0,9,18,"Success",0.005838,2.10246,2.048405,7.026822,1.10183,0.764372,1.126508,2.196058,16.372844,8388624,0,8388608,2.7755588851e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1048576,0,0,10,18,"Success",0.005567,2.103166,2.022706,7.057313,1.122806,0.765078,1.124711,2.203653,16.405577,8388624,0,8388608,2.7755588851e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1048576,0,0,11,18,"Success",0.006413,2.084777,2.011979,7.032389,1.10666,0.754482,1.110663,2.203428,16.311348,8388624,0,8388608,2.7755588851e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2097152,0,0,0,19,"Warmup",0.010537,4.121623,4.022922,14.14093,4.017863,1.601199,2.038708,4.591992,34.546544,16777232,0,16777216,2.7755582233e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2097152,0,0,1,19,"Warmup",0.0075,4.040144,4.055576,13.990298,2.387425,1.584509,1.986325,4.505583,32.558023,16777232,0,16777216,2.7755582233e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2097152,0,0,2,19,"Success",0.006692,4.112818,4.011394,13.946069,2.359191,1.582957,1.99347,4.519869,32.533217,16777232,0,16777216,2.7755582233e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2097152,0,0,3,19,"Success",0.006595,4.133011,4.075593,13.991335,2.344444,1.597527,1.975267,4.510344,32.634803,16777232,0,16777216,2.7755582233e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2097152,0,0,4,19,"Success",0.007016,4.10918,4.040591,13.951094,2.414953,1.609673,2.038318,4.537023,32.708551,16777232,0,16777216,2.7755582233e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2097152,0,0,5,19,"Success",0.00663,4.100323,4.061652,13.773526,2.390798,1.618042,1.980484,4.406643,32.338655,16777232,0,16777216,2.7755582233e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2097152,0,0,6,19,"Success",0.00725,4.109312,4.047853,13.761232,2.386072,1.596393,2.001966,4.410684,32.32149,16777232,0,16777216,2.7755582233e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2097152,0,0,7,19,"Success",0.007489,4.128021,4.014354,13.755555,2.346476,1.523295,1.991987,4.408638,32.176443,16777232,0,16777216,2.7755582233e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2097152,0,0,8,19,"Success",0.006653,4.078406,4.040811,13.763431,2.355563,1.537109,1.993183,4.383791,32.159598,16777232,0,16777216,2.7755582233e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2097152,0,0,9,19,"Success",0.006814,4.081754,4.092393,13.738192,2.368004,1.53108,1.970943,4.36709,32.156919,16777232,0,16777216,2.7755582233e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2097152,0,0,10,19,"Success",0.006612,4.101246,4.059147,13.768481,2.332475,1.525768,1.993108,4.392461,32.179972,16777232,0,16777216,2.7755582233e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2097152,0,0,11,19,"Success",0.006714,4.083458,4.054414,13.784243,2.328558,1.540594,1.985758,4.417026,32.201335,16777232,0,16777216,2.7755582233e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4194304,0,0,0,20,"Warmup",0.009183,7.986422,8.046287,27.79993,9.010946,5.211911,4.165023,8.772312,71.003177,33554448,0,33554432,2.7755578924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4194304,0,0,1,20,"Warmup",0.006366,7.968801,7.947771,27.806113,5.966823,5.214266,4.160971,8.707289,67.779377,33554448,0,33554432,2.7755578924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4194304,0,0,2,20,"Success",0.008202,7.981203,7.917767,27.798945,5.788902,4.884132,4.170145,8.739108,67.289351,33554448,0,33554432,2.7755578924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4194304,0,0,3,20,"Success",0.007975,7.993827,7.914188,27.800246,5.815097,4.881114,4.173452,8.694537,67.281397,33554448,0,33554432,2.7755578924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4194304,0,0,4,20,"Success",0.007067,8.025599,7.924319,27.783769,5.864286,4.911008,4.166319,8.715766,67.399047,33554448,0,33554432,2.7755578924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4194304,0,0,5,20,"Success",0.008706,7.991289,7.929161,27.759285,6.163236,5.154483,4.184763,8.736195,67.928103,33554448,0,33554432,2.7755578924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4194304,0,0,6,20,"Success",0.008573,8.00277,7.904021,27.763807,5.816154,4.95465,4.161282,8.703666,67.315951,33554448,0,33554432,2.7755578924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4194304,0,0,7,20,"Success",0.007635,7.914126,7.86174,27.785334,5.78,4.882449,4.170549,8.692791,67.095809,33554448,0,33554432,2.7755578924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4194304,0,0,8,20,"Success",0.007868,7.923366,7.86234,27.754254,5.83655,4.994572,4.166858,8.726904,67.27379,33554448,0,33554432,2.7755578924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4194304,0,0,9,20,"Success",0.008567,7.959926,7.867158,27.762811,6.211734,5.447057,4.166241,8.717087,68.141836,33554448,0,33554432,2.7755578924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4194304,0,0,10,20,"Success",0.008777,7.933634,7.848154,27.770718,6.220876,5.503438,4.163278,8.735151,68.184964,33554448,0,33554432,2.7755578924e-17,0
