; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065374720,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1540697996,"CurrentTimeLocal","Sat Oct 27 20:39:56 2018","Hostname","nid01146","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 7e-05
; "Time_ContextDestroy [ms]", 0.000147
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Complex","float",3,"oddshape",49,81,51,5,7,"Success",0.005061,20.76165,20.67664,0.108592,0.5054,0.315549,0.200659,0.831902,43.406156,1619352,0,1619352,5.5760491293e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",49,81,51,6,7,"Success",0.005147,20.481961,20.665788,0.109244,0.563181,0.317581,0.201744,0.822956,43.168202,1619352,0,1619352,5.5760491293e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",49,81,51,7,7,"Success",0.004993,21.118933,20.562109,0.108068,0.522286,0.316591,0.201735,0.851566,43.686958,1619352,0,1619352,5.5760491293e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",49,81,51,8,7,"Success",0.005101,21.879338,21.084784,0.108557,0.551654,0.313386,0.200359,0.828709,44.972542,1619352,0,1619352,5.5760491293e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",49,81,51,9,7,"Success",0.005958,21.257057,21.597525,0.108331,0.543696,0.31381,0.202007,0.852747,44.881689,1619352,0,1619352,5.5760491293e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",49,81,51,10,7,"Success",0.005154,20.513618,20.575413,0.108459,0.590093,0.332655,0.200919,0.829383,43.156267,1619352,0,1619352,5.5760491293e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",49,81,51,11,7,"Success",0.00512,21.568151,20.572799,0.108651,0.562858,0.313142,0.201649,0.825461,44.158377,1619352,0,1619352,5.5760491293e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,0,1,"Warmup",0.009145,20.092851,19.576845,0.640258,0.793814,0.625582,0.290098,0.831494,42.860712,2194920,0,2194920,5.9368313055e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,1,1,"Warmup",0.005046,20.229471,19.853144,0.169996,0.793321,0.625054,0.289638,0.821521,42.787965,2194920,0,2194920,5.9368313055e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,2,1,"Success",0.005018,20.082207,19.600407,0.169674,0.950882,0.626767,0.291079,0.813064,42.540042,2194920,0,2194920,5.9368313055e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,3,1,"Success",0.005039,20.020384,19.896632,0.177017,0.895633,0.625914,0.291289,0.818687,42.731359,2194920,0,2194920,5.9368313055e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,4,1,"Success",0.005052,20.011284,19.943206,0.177449,0.83719,0.627251,0.290103,0.820315,42.712696,2194920,0,2194920,5.9368313055e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,5,1,"Success",0.005146,20.240996,19.648895,0.177002,0.835845,0.625521,0.289494,0.82255,42.646284,2194920,0,2194920,5.9368313055e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,6,1,"Success",0.00501,20.006063,19.570777,0.169563,0.834447,0.625271,0.290926,0.825981,42.328824,2194920,0,2194920,5.9368313055e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,7,1,"Success",0.005133,19.944653,19.587171,0.178062,0.827155,0.624992,0.289979,0.834325,42.292156,2194920,0,2194920,5.9368313055e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,8,1,"Success",0.005186,20.375369,19.865812,0.169197,0.839023,0.634207,0.290255,0.820106,42.999929,2194920,0,2194920,5.9368313055e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,9,1,"Success",0.005021,20.064504,19.410917,0.16932,0.932852,0.625615,0.289981,0.819297,42.31833,2194920,0,2194920,5.9368313055e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,10,1,"Success",0.005069,20.016484,19.560497,0.178843,0.840378,0.624204,0.292067,0.820187,42.338507,2194920,0,2194920,5.9368313055e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,11,1,"Success",0.005048,20.090207,19.708244,0.1758,0.840718,0.625232,0.289728,0.821214,42.556947,2194920,0,2194920,5.9368313055e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,0,2,"Warmup",0.010335,23.571541,24.043089,11.765898,485.739759,489.235755,2.169439,2.021311,1038.558244,16514064,0,16514064,1.6423606101e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,1,2,"Warmup",0.011982,23.922367,24.13799,5.931576,485.433056,487.268152,2.250845,0.854658,1029.811498,16514064,0,16514064,1.6423606101e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,2,2,"Success",0.004968,23.736097,24.104864,1.755524,485.894899,493.474583,2.261895,0.893382,1032.126967,16514064,0,16514064,1.6423606101e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,3,2,"Success",0.004827,23.746239,24.020773,1.75885,483.84891,487.67936,2.270821,0.908331,1024.23894,16514064,0,16514064,1.6423606101e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,4,2,"Success",0.00498,24.012717,23.950033,1.769328,486.740584,487.215122,2.260946,0.839673,1026.794328,16514064,0,16514064,1.6423606101e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,5,2,"Success",0.004962,23.720696,23.971577,1.761849,486.73778,488.397459,2.263196,0.838969,1027.697299,16514064,0,16514064,1.6423606101e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,6,2,"Success",0.004866,23.843414,24.106663,1.760334,484.889651,487.069454,2.250974,0.926413,1024.852396,16514064,0,16514064,1.6423606101e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,7,2,"Success",0.005077,23.881709,24.012934,1.74645,484.782977,488.750735,2.237443,0.938073,1026.356144,16514064,0,16514064,1.6423606101e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,8,2,"Success",0.00487,23.732234,24.340368,1.751945,487.446853,489.697502,2.251833,0.887381,1030.113643,16514064,0,16514064,1.6423606101e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,9,2,"Success",0.005011,23.623258,23.995177,1.755353,486.180851,489.26646,2.269162,0.845853,1027.941912,16514064,0,16514064,1.6423606101e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,10,2,"Success",0.004962,23.709338,24.208579,1.762356,486.116444,492.31213,2.278521,0.876779,1031.269866,16514064,0,16514064,1.6423606101e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,11,2,"Success",0.004957,23.729994,24.251096,1.780757,486.228812,488.99705,2.273465,0.903091,1028.169962,16514064,0,16514064,1.6423606101e-07,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,0,3,"Warmup",0.00659,2.317291,1.413348,0.026964,0.880663,0.100443,0.035868,0.309016,5.091128,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,1,3,"Warmup",0.005604,2.51108,1.397882,0.032041,0.289853,0.098032,0.037162,0.315697,4.688081,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,2,3,"Success",0.005796,2.399643,1.397026,0.03302,0.279994,0.125797,0.037109,0.315568,4.594792,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,3,3,"Success",0.005486,2.513758,1.394643,0.033151,0.278974,0.110585,0.03549,0.310204,4.682885,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,4,3,"Success",0.005779,2.442763,1.395337,0.031382,0.30259,0.089092,0.035924,0.321198,4.624871,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,5,3,"Success",0.00549,2.421524,1.505174,0.030884,0.305334,0.114795,0.035679,0.311823,4.731507,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,6,3,"Success",0.0058,2.430521,1.39542,0.03144,0.27168,0.122864,0.038578,0.320201,4.617079,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,7,3,"Success",0.005596,2.399861,1.503227,0.03307,0.251677,0.1155,0.038648,0.325457,4.673747,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,8,3,"Success",0.005744,2.501086,1.394111,0.03417,0.298163,0.09745,0.036173,0.31409,4.681813,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,9,3,"Success",0.005749,2.41852,1.490063,0.033237,0.268005,0.117959,0.038005,0.3187,4.690978,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,10,3,"Success",0.005526,2.503157,1.395302,0.032732,0.294116,0.122762,0.037348,0.319442,4.711276,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,11,3,"Success",0.005856,2.413783,1.495398,0.031164,0.262249,0.10655,0.036856,0.315928,4.668418,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,0,4,"Warmup",0.004923,2.232726,1.539001,0.054621,0.313639,0.12568,0.069773,0.298827,4.639886,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,1,4,"Warmup",0.005583,2.499972,1.415047,0.058677,0.314054,0.124559,0.069518,0.299407,4.787563,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,2,4,"Success",0.005449,2.409408,1.530581,0.058685,0.30724,0.125422,0.069957,0.29855,4.806069,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,3,4,"Success",0.005524,2.512973,1.411332,0.060077,0.300614,0.170967,0.07113,0.301516,4.834933,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,4,4,"Success",0.005391,2.384304,1.527049,0.059429,0.301257,0.155291,0.080479,0.292422,4.806572,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,5,4,"Success",0.005609,2.497401,1.410059,0.060705,0.30392,0.120552,0.069216,0.299451,4.767726,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,6,4,"Success",0.005431,2.386983,1.520646,0.058965,0.311834,0.128094,0.068751,0.294115,4.775655,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,7,4,"Success",0.00556,2.502651,1.408937,0.059594,0.294178,0.155402,0.080103,0.297266,4.804438,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,8,4,"Success",0.005405,2.400381,1.519262,0.059839,0.303341,0.112501,0.0686,0.293286,4.763321,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,9,4,"Success",0.005484,2.496874,1.414956,0.057835,0.30824,0.161723,0.081355,0.3004,4.827659,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,10,4,"Success",0.005383,2.408241,1.50926,0.059232,0.296785,0.115202,0.068986,0.294704,4.75859,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,11,4,"Success",0.00561,2.505874,1.44845,0.058641,0.338693,0.164761,0.069888,0.299676,4.892447,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,0,5,"Warmup",0.005111,10.315968,6.30331,0.082005,0.49821,0.325039,0.137073,0.565615,18.233144,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,1,5,"Warmup",0.00567,10.365343,6.298039,0.088483,0.497743,0.335185,0.137507,0.56479,18.29351,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,2,5,"Success",0.005716,10.42702,6.317334,0.088555,0.506541,0.319334,0.13678,0.567597,18.369536,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,3,5,"Success",0.005675,10.341553,6.300958,0.089818,0.550331,0.331691,0.136443,0.566575,18.323653,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,4,5,"Success",0.005642,10.394338,6.714734,0.088536,0.585126,0.329718,0.13629,0.56455,18.819626,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,5,5,"Success",0.00571,10.357361,6.292372,0.088323,11.136435,1.332651,0.167864,0.559893,29.94133,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,6,5,"Success",0.00572,10.309238,6.320165,0.08561,0.567441,0.356035,0.133943,0.551735,18.330419,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,7,5,"Success",0.005635,10.325502,6.255247,0.084936,0.527453,0.32545,0.134319,0.566614,18.225843,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,8,5,"Success",0.005727,10.330942,6.259507,0.086494,0.66191,0.334503,0.133634,0.557985,18.371295,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,9,5,"Success",0.005697,10.347307,6.629105,0.085601,0.570155,0.330048,0.134355,0.557333,18.660244,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,10,5,"Success",0.005641,10.36342,6.300764,0.0854,0.533345,0.338415,0.13517,0.557869,18.320587,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,11,5,"Success",0.0056,10.375828,6.603852,0.084594,0.49448,0.322106,0.134347,0.556549,18.578064,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,0,3,"Warmup",0.005474,1.462234,0.796634,0.010721,0.187853,0.046792,0.017491,0.171246,2.699078,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,1,3,"Warmup",0.005472,1.433022,0.799769,0.011324,0.198054,0.049131,0.018355,0.17275,2.688492,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,2,3,"Success",0.005343,1.442634,0.804756,0.011397,0.190076,0.048852,0.019142,0.173483,2.696191,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,3,3,"Success",0.005343,1.471374,0.801632,0.011263,0.227292,0.050634,0.017824,0.173424,2.759327,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,4,3,"Success",0.00536,1.471425,0.805831,0.011024,0.185245,0.050751,0.018444,0.172076,2.720753,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,5,3,"Success",0.005431,1.47693,0.800667,0.011093,0.187294,0.050217,0.017825,0.171884,2.721823,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,6,3,"Success",0.005526,1.448142,0.803824,0.011052,0.170599,0.050771,0.01865,0.172327,2.681701,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,7,3,"Success",0.005385,1.464846,0.802683,0.011252,0.202782,0.049469,0.018726,0.173651,2.729291,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,8,3,"Success",0.005526,1.482685,0.802361,0.011264,0.187822,0.051704,0.018781,0.171589,2.732273,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,9,3,"Success",0.005331,1.475953,0.81628,0.011461,0.198192,0.051215,0.017912,0.173574,2.750424,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,10,3,"Success",0.005402,1.489431,0.853643,0.011105,0.172026,0.047639,0.019951,0.175553,2.775533,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,11,3,"Success",0.005516,1.425339,0.905747,0.011183,0.19642,0.047918,0.018585,0.169468,2.783244,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,0,5,"Warmup",0.009625,7.3065,7.582351,1.024031,3.045418,2.792594,0.21776,0.550993,22.530646,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,1,5,"Warmup",0.004792,7.490063,7.807972,0.155675,3.049311,2.807934,0.217922,0.549842,22.084295,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,2,5,"Success",0.005339,7.535477,7.592824,0.148798,3.146874,2.754914,0.218137,0.550796,21.953922,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,3,5,"Success",0.004866,7.545645,7.547167,0.150006,3.122228,2.777862,0.21769,0.55828,21.924408,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,4,5,"Success",0.005351,7.522477,7.546866,0.149085,3.061374,2.783129,0.217793,0.548441,21.835277,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,5,5,"Success",0.00535,7.525629,7.54663,0.14953,3.073918,2.78663,0.217957,0.558811,21.865182,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,6,5,"Success",0.005344,7.509039,7.544694,0.149536,3.08891,2.734003,0.217125,0.556684,21.806068,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,7,5,"Success",0.005256,7.503645,7.568733,0.149296,3.030105,2.770485,0.218254,0.552225,21.7987,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,8,5,"Success",0.005229,7.509063,7.606417,0.148804,4.657015,2.782752,0.218175,0.570835,23.502253,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,9,5,"Success",0.005397,7.512599,7.569451,0.148996,2.999011,2.718925,0.217274,0.555242,21.727638,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,10,5,"Success",0.005206,7.5283,7.546263,0.156219,3.0952,2.732991,0.21784,0.551899,21.834635,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,11,5,"Success",0.005205,7.51919,7.604121,0.149349,3.092002,2.756581,0.218368,0.557793,21.903271,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,0,3,"Warmup",0.005006,1.966727,1.983737,0.021334,0.225868,0.074622,0.036366,0.331365,4.645603,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,1,3,"Warmup",0.005781,2.120572,1.875689,0.027106,0.243061,0.063185,0.034132,0.321797,4.691924,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,2,3,"Success",0.005682,2.089744,1.964403,0.026895,0.220115,0.07635,0.036109,0.330436,4.750423,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,3,3,"Success",0.005678,2.167639,1.881872,0.027821,0.214112,0.075498,0.035364,0.326906,4.735441,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,4,3,"Success",0.005557,2.078322,1.978646,0.025232,0.249073,0.063441,0.033924,0.318865,4.75421,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,5,3,"Success",0.005672,2.187511,1.884652,0.02577,3.779553,0.064463,0.03298,0.313357,8.294609,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,6,3,"Success",0.006822,2.078119,1.91651,0.029863,0.248342,0.064476,0.035023,0.325216,4.70673,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,7,3,"Success",0.005628,2.07534,1.980834,0.027802,0.226203,0.06394,0.033899,0.327043,4.741392,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,8,3,"Success",0.005606,2.084949,1.871628,0.027526,0.238943,0.070114,0.034445,0.306087,4.639803,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,9,3,"Success",0.005844,2.093947,1.976927,0.025814,0.232733,0.063047,0.033943,0.31944,4.752319,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,10,3,"Success",0.005753,2.128878,1.88075,0.025931,0.223577,0.077837,0.036058,0.343954,4.723526,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,11,3,"Success",0.005665,2.112475,1.97242,0.02623,0.262289,0.062924,0.034552,0.324562,4.801882,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,0,4,"Warmup",0.004646,1.475199,1.463698,0.237641,0.253006,0.126409,0.239952,0.736923,4.538231,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,1,4,"Warmup",0.005187,1.607854,1.271485,0.144685,0.273673,0.124653,0.240297,0.739064,4.40751,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,2,4,"Success",0.005106,1.50458,1.351793,0.164625,0.270608,0.126267,0.238929,0.738095,4.400752,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,3,4,"Success",0.005131,1.572925,1.270552,0.144566,0.374302,0.117524,0.236806,0.732709,4.455257,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,4,4,"Success",0.00513,1.45879,1.271245,0.172166,0.27129,0.121116,0.236176,0.730438,4.266975,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,5,4,"Success",0.005004,1.563858,1.270046,0.144529,0.333027,0.144631,0.238176,0.730599,4.430538,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,6,4,"Success",0.005067,1.459391,1.269928,0.144846,0.275594,0.150836,0.239029,0.729925,4.275192,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,7,4,"Success",0.005122,1.452998,1.375711,0.144652,0.2931,0.156057,0.23867,0.734157,4.401205,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,8,4,"Success",0.005155,1.448473,1.272345,0.144516,0.277712,0.117734,0.236353,0.748784,4.251662,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,9,4,"Success",0.005017,1.46062,1.377805,0.144653,0.304138,0.121961,0.236167,0.73531,4.386309,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,10,4,"Success",0.005006,1.531459,1.274287,0.144793,0.307243,0.192645,0.238312,0.750185,4.444593,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,11,4,"Success",0.005049,1.471542,1.377369,0.144371,0.277018,0.124308,0.239188,0.737159,4.376565,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,0,5,"Warmup",0.009418,1.919736,1.915089,10.819138,1.53924,1.13461,2.321373,1.469193,21.129708,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,1,5,"Warmup",0.01071,2.005519,1.962574,9.611522,1.533465,1.132647,2.352431,0.28205,18.891482,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,2,5,"Success",0.003712,1.998946,1.970407,1.668695,1.544229,1.13669,2.340518,0.28469,10.948622,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,3,5,"Success",0.003649,1.988685,1.963329,1.679962,1.571753,1.150635,2.341569,0.27007,10.970325,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,4,5,"Success",0.004714,2.037213,2.073479,1.713871,1.401652,1.15824,2.353024,0.268876,11.011738,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,5,5,"Success",0.003675,2.001531,1.947892,1.696879,1.41992,1.152813,2.394113,0.248582,10.866094,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,6,5,"Success",0.003615,1.994272,1.950969,1.69463,1.436777,1.136288,2.352163,0.277026,10.846493,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,7,5,"Success",0.003629,1.995595,1.946894,1.690715,1.453624,1.129433,2.36974,0.266158,10.856384,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,8,5,"Success",0.003552,1.991738,1.947244,1.685238,5.026412,1.132708,2.362209,0.271052,14.420669,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,9,5,"Success",0.003635,1.981945,1.953968,1.682489,1.434175,1.133663,2.340261,0.261064,10.791799,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,10,5,"Success",0.003713,1.977425,1.95406,1.686481,1.494071,1.148589,2.400501,0.251353,10.916832,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,11,5,"Success",0.003683,1.985643,1.945739,1.695646,1.394303,1.157613,2.342818,0.265375,10.791497,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,0,6,"Warmup",0.00504,5.447402,5.388144,0.011317,10.999539,13.00649,0.017253,0.691239,35.567215,134456,0,134456,4.7475594121e-08,0
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,1,6,"Warmup",0.005602,5.454128,5.539131,0.01184,0.349349,0.167832,0.017302,0.735891,12.281928,134456,0,134456,4.7475594121e-08,0
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,2,6,"Success",0.005464,4.632478,4.647173,0.010662,0.385921,0.170952,0.017663,0.744639,10.615555,134456,0,134456,4.7475594121e-08,0
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,3,6,"Success",0.005524,4.664677,4.56678,0.010688,0.37116,0.174643,0.0175,0.749862,10.561411,134456,0,134456,4.7475594121e-08,0
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,4,6,"Success",0.005481,4.641578,4.487032,0.010644,0.38199,0.17011,0.0177,0.721414,10.436579,134456,0,134456,4.7475594121e-08,0
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,5,6,"Success",0.005457,4.636367,4.483017,0.010743,0.403042,0.171229,0.017381,0.724326,10.452146,134456,0,134456,4.7475594121e-08,0
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,6,6,"Success",0.005488,4.639126,4.589498,0.010639,0.440338,0.222988,0.018027,0.72902,10.655748,134456,0,134456,4.7475594121e-08,0
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,7,6,"Success",0.005574,4.624595,4.575308,0.010725,0.354382,0.167207,0.017784,0.724932,10.481015,134456,0,134456,4.7475594121e-08,0
