; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065378816,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1540674234,"CurrentTimeLocal","Sat Oct 27 14:03:54 2018","Hostname","nid01889","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 7e-05
; "Time_ContextDestroy [ms]", 2.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,2,14,"Success",0.004637,0.122534,0.125036,0.100646,0.041726,0.054035,0.027666,0.061847,0.538489,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,3,14,"Success",0.004475,0.131799,0.13464,0.100145,0.04175,0.041802,0.027519,0.069868,0.552339,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,4,14,"Success",0.004539,0.133183,0.141357,0.100586,0.041716,0.04818,0.028123,0.068446,0.566472,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,5,14,"Success",0.00457,0.12449,0.121957,0.097813,0.041761,0.041919,0.02808,0.067175,0.528144,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,6,14,"Success",0.004546,0.127039,0.121101,0.099996,0.043342,0.040431,0.027794,0.0635,0.52812,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,7,14,"Success",0.004531,0.143298,0.110871,0.099891,0.042644,0.042223,0.027544,0.058359,0.529696,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,8,14,"Success",0.004437,0.131983,0.130401,0.100574,0.042388,0.042439,0.02811,0.065194,0.545901,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,9,14,"Success",0.004469,0.139927,0.107933,0.100703,0.042104,0.049505,0.027526,0.062864,0.535378,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,10,14,"Success",0.004562,0.136176,0.162081,0.099953,0.041834,0.041037,0.027425,0.067899,0.581354,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",65536,0,0,11,14,"Success",0.004486,0.126257,0.121416,0.100074,0.041201,0.042514,0.027581,0.06659,0.530469,262152,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,0,15,"Warmup",0.005032,0.258328,0.206507,0.410012,0.259046,0.089647,0.055327,0.206904,1.491237,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,1,15,"Warmup",0.005299,0.2244,0.192712,0.269651,0.083326,0.087223,0.055385,0.139973,1.058333,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,2,15,"Success",0.004636,0.205793,0.204905,0.268824,0.085292,0.085916,0.055841,0.137681,1.049257,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,3,15,"Success",0.004623,0.214054,0.20247,0.271877,0.083477,0.084786,0.056904,0.134464,1.053012,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,4,15,"Success",0.004504,0.239853,0.193898,0.270911,0.08207,0.087211,0.057319,0.130996,1.067151,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,5,15,"Success",0.004528,0.218122,0.195673,0.294796,0.08473,0.085162,0.055004,0.129854,1.06823,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,6,15,"Success",0.004604,0.22201,0.188469,0.315782,0.082201,0.084553,0.054897,0.124366,1.07728,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,7,15,"Success",0.004636,0.230451,0.211577,0.275925,0.083376,0.08718,0.056467,0.138268,1.088267,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,8,15,"Success",0.004627,0.225457,0.201515,0.275531,0.083592,0.085278,0.054729,0.142004,1.073142,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,9,15,"Success",0.004854,0.227739,0.195636,0.276571,0.0834,0.088313,0.055095,0.136779,1.06874,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,10,15,"Success",0.004518,0.215555,0.189458,0.274946,0.085109,0.106549,0.060191,0.130071,1.066773,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",131072,0,0,11,15,"Success",0.004503,0.2061,0.206329,0.267003,0.083465,0.086639,0.056261,0.13513,1.045873,524296,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,0,16,"Warmup",0.005155,0.415534,0.350612,0.821677,0.474168,0.121738,0.10553,0.36024,2.655203,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,1,16,"Warmup",0.005125,0.340441,0.341021,0.621912,0.148811,0.119525,0.104855,0.253706,1.935834,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,2,16,"Success",0.004734,0.361295,0.333765,0.612796,0.127302,0.118387,0.107524,0.254134,1.92033,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,3,16,"Success",0.004645,0.369333,0.352428,0.611706,0.124982,0.121557,0.108431,0.255234,1.948678,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,4,16,"Success",0.004652,0.349273,0.347282,0.610625,0.125964,0.119498,0.107407,0.257919,1.922994,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,5,16,"Success",0.004684,0.366261,0.350246,0.615308,0.124537,0.119841,0.106955,0.251095,1.939301,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,6,16,"Success",0.004646,0.355633,0.361484,0.608463,0.126924,0.119992,0.106261,0.254186,1.938144,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,7,16,"Success",0.00457,0.358245,0.343087,0.60878,0.125563,0.119081,0.106267,0.253036,1.918997,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,8,16,"Success",0.004871,0.367835,0.340336,0.609682,0.140889,0.118963,0.116083,0.255803,1.954814,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,9,16,"Success",0.004587,0.36249,0.33962,0.612779,0.12472,0.118881,0.107385,0.249522,1.920381,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,10,16,"Success",0.004573,0.355214,0.347072,0.63454,0.125989,0.117995,0.10529,0.252752,1.944018,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",262144,0,0,11,16,"Success",0.004668,0.347313,0.350369,0.610727,0.127004,0.120148,0.106261,0.25841,1.925265,1048584,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,0,17,"Warmup",0.005391,0.717327,0.657149,1.626805,0.659478,0.305937,0.208296,0.68495,4.865895,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,1,17,"Warmup",0.005722,0.674911,0.644071,1.360609,0.329916,0.318719,0.216788,0.55488,4.106092,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,2,17,"Success",0.005558,0.684117,0.634063,1.325758,0.338984,0.302298,0.211459,0.561026,4.063765,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,3,17,"Success",0.00548,0.69764,0.640236,1.325383,0.331876,0.303128,0.211276,0.549644,4.065141,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,4,17,"Success",0.005508,0.693092,0.654026,1.334661,0.326948,0.303203,0.210443,0.55797,4.086401,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,5,17,"Success",0.005516,0.698213,0.645964,1.334136,0.323747,0.304456,0.211204,0.552765,4.076553,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,6,17,"Success",0.005741,0.685204,0.628816,1.31543,0.32863,0.304564,0.21044,0.560581,4.039968,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,7,17,"Success",0.005595,0.690656,0.644978,1.336877,0.329039,0.305422,0.226206,0.560132,4.099546,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,8,17,"Success",0.005511,0.690672,0.634526,1.320597,0.361024,0.328016,0.213246,0.554995,4.109131,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,9,17,"Success",0.005533,0.676738,0.640959,1.325646,0.327769,0.300229,0.211067,0.559463,4.047869,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,10,17,"Success",0.00544,0.680923,0.637337,1.343722,0.323889,0.304821,0.211224,0.548818,4.05663,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",524288,0,0,11,17,"Success",0.005649,0.679272,0.648291,1.314341,0.325096,0.305235,0.210532,0.551941,4.040928,2097160,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1048576,0,0,0,18,"Warmup",0.007147,1.34434,1.273773,3.124707,1.039841,0.442989,0.412509,1.237307,8.883238,4194312,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1048576,0,0,1,18,"Warmup",0.005725,1.279459,1.279192,2.609199,0.498113,0.440213,0.422757,1.127592,7.662791,4194312,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1048576,0,0,2,18,"Success",0.005762,1.325973,1.268907,2.696597,0.507294,0.45859,0.420151,1.135362,7.819139,4194312,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1048576,0,0,3,18,"Success",0.005657,1.345261,1.265181,2.571228,0.538729,0.4367,0.421246,1.125514,7.710053,4194312,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1048576,0,0,4,18,"Success",0.005531,1.331658,1.262703,2.597237,0.502621,0.438324,0.421216,1.135617,7.695389,4194312,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1048576,0,0,5,18,"Success",0.005605,1.309529,1.263167,2.564327,0.495984,0.438335,0.422123,1.126516,7.626045,4194312,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1048576,0,0,6,18,"Success",0.005555,1.310293,1.268761,2.584468,0.495421,0.442373,0.420569,1.149356,7.677397,4194312,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1048576,0,0,7,18,"Success",0.005542,1.301782,1.278,2.64361,0.50072,0.438915,0.446119,1.118463,7.733632,4194312,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1048576,0,0,8,18,"Success",0.005577,1.302756,1.286424,2.588653,0.532045,0.4628,0.420233,1.129828,7.728858,4194312,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1048576,0,0,9,18,"Success",0.005534,1.319959,1.2525,2.584556,0.493128,0.44179,0.4202,1.129386,7.647564,4194312,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1048576,0,0,10,18,"Success",0.005538,1.337316,1.265854,2.56071,0.497303,0.43921,0.421847,1.114992,7.643261,4194312,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",1048576,0,0,11,18,"Success",0.005633,1.312653,1.265775,2.565606,0.500691,0.437769,0.421026,1.138063,7.647717,4194312,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2097152,0,0,0,19,"Warmup",0.006072,2.545915,2.551948,7.087797,1.882647,0.910076,1.054825,2.26223,18.302108,8388616,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2097152,0,0,1,19,"Warmup",0.017828,2.543408,2.55486,6.463135,1.121133,0.903675,1.083521,2.171041,16.85938,8388616,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2097152,0,0,2,19,"Success",0.005689,2.557591,2.528209,6.285901,1.110606,0.901167,1.082793,2.205322,16.678004,8388616,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2097152,0,0,3,19,"Success",0.006436,2.579433,2.514177,6.213853,1.101856,0.898623,1.041937,2.171373,16.528361,8388616,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2097152,0,0,4,19,"Success",0.005786,2.540592,2.505186,6.086927,1.15337,0.904904,1.068289,2.159001,16.424675,8388616,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2097152,0,0,5,19,"Success",0.006305,2.547837,2.521096,6.082525,1.087852,0.930962,1.049426,2.169,16.39573,8388616,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2097152,0,0,6,19,"Success",0.005719,2.560228,2.523137,6.32338,1.113206,0.943705,1.059483,2.18268,16.712199,8388616,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2097152,0,0,7,19,"Success",0.00572,2.557515,2.508651,6.225023,1.078577,0.914687,1.062624,2.151475,16.505006,8388616,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2097152,0,0,8,19,"Success",0.006218,2.56717,2.507566,6.121129,1.08935,0.904392,1.066647,2.192241,16.455463,8388616,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2097152,0,0,9,19,"Success",0.006168,2.572605,2.522863,6.233097,1.086261,0.903079,1.062969,2.2042,16.591895,8388616,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2097152,0,0,10,19,"Success",0.005645,2.564915,2.523432,6.215012,1.096944,0.907383,1.048255,2.18794,16.550204,8388616,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",2097152,0,0,11,19,"Success",0.006078,2.567396,2.521902,6.074772,1.111682,0.898425,1.061991,2.164255,16.40714,8388616,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4194304,0,0,0,20,"Warmup",0.007599,5.087179,5.094929,13.974621,4.073742,2.507349,1.814956,4.436099,36.997136,16777224,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4194304,0,0,1,20,"Warmup",0.006565,5.064457,5.072839,13.969159,2.877142,2.455813,1.876481,4.38697,35.710131,16777224,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4194304,0,0,2,20,"Success",0.006806,5.113862,5.049617,14.012609,2.882622,2.50219,1.866432,4.397385,35.832159,16777224,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4194304,0,0,3,20,"Success",0.006764,5.096909,5.065724,13.997432,2.877376,2.460745,1.87441,4.409091,35.789286,16777224,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4194304,0,0,4,20,"Success",0.006629,5.087731,5.070638,13.987607,2.903309,2.515374,1.869253,4.404879,35.846217,16777224,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4194304,0,0,5,20,"Success",0.006475,5.066945,5.056418,13.998146,2.849807,2.480716,1.87071,4.419501,35.749348,16777224,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4194304,0,0,6,20,"Success",0.006342,5.087839,5.068345,13.992026,2.851288,2.467155,1.854371,4.396014,35.72427,16777224,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4194304,0,0,7,20,"Success",0.006665,5.088973,5.082801,13.977264,2.839548,2.491853,1.837239,4.367056,35.69214,16777224,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4194304,0,0,8,20,"Success",0.006647,5.088255,5.085384,13.792075,2.85911,2.474837,1.842836,4.359608,35.509612,16777224,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4194304,0,0,9,20,"Success",0.006587,5.094326,5.068989,13.759328,2.839605,2.514036,1.810618,4.35007,35.444208,16777224,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4194304,0,0,10,20,"Success",0.006737,5.069234,5.095934,13.776956,2.823591,2.505014,1.82389,4.374964,35.476991,16777224,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4194304,0,0,11,20,"Success",0.006699,5.091501,5.087676,13.803826,2.830713,2.483605,1.84599,4.374795,35.52549,16777224,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8388608,0,0,0,21,"Warmup",0.00742,10.10366,10.134623,27.550839,7.757696,6.069575,3.66646,8.721348,74.012802,33554440,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8388608,0,0,1,21,"Warmup",0.008878,9.968975,9.915683,27.440378,5.442515,6.068789,3.662022,8.736526,71.244708,33554440,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8388608,0,0,2,21,"Success",0.009179,10.016847,9.920773,27.501607,5.446466,6.045329,3.605636,8.675829,71.222861,33554440,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8388608,0,0,3,21,"Success",0.008601,10.035037,9.928802,27.377728,5.452099,6.071064,3.682959,8.741101,71.298336,33554440,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8388608,0,0,4,21,"Success",0.008789,10.03199,9.929334,27.397721,5.438638,6.014538,3.671131,8.712302,71.205369,33554440,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8388608,0,0,5,21,"Success",0.007869,10.036573,9.88217,27.50503,5.457646,6.075988,3.630442,8.678043,71.274765,33554440,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8388608,0,0,6,21,"Success",0.008794,10.001739,9.915348,27.499007,5.386506,6.109817,3.69552,8.720508,71.338125,33554440,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8388608,0,0,7,21,"Success",0.008603,10.029084,9.901405,27.430678,5.455645,5.994098,3.502476,8.707699,71.030621,33554440,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8388608,0,0,8,21,"Success",0.008035,9.990933,9.958519,27.435024,5.379601,6.053826,3.563766,8.679643,71.070901,33554440,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8388608,0,0,9,21,"Success",0.009097,9.990335,9.935393,27.44584,5.348993,6.026784,3.616187,8.685565,71.059137,33554440,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8388608,0,0,10,21,"Success",0.00889,10.0277,9.934483,27.384604,5.476871,6.11457,3.527406,8.713766,71.189431,33554440,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8388608,0,0,11,21,"Success",0.00834,10.052827,9.92993,27.400846,5.339047,6.010374,3.563527,8.676201,70.982269,33554440,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",9,0,0,0,22,"Warmup",0.000864,0.012933,0.001699,8.4e-05,0.005946,0.003048,5e-05,0.002233,0.027252,40,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",9,0,0,1,22,"Warmup",0.000345,0.0024,0.001047,7.3e-05,0.00024,0.000245,3.3e-05,0.001444,0.00608,40,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",9,0,0,2,22,"Success",0.000305,0.002064,0.000975,6.1e-05,0.000184,0.0002,3.2e-05,0.001277,0.005329,40,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",9,0,0,3,22,"Success",0.00024,0.002001,0.000963,5.4e-05,0.000157,0.000199,3.4e-05,0.001286,0.005178,40,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",9,0,0,4,22,"Success",0.000249,0.00201,0.000931,6.3e-05,0.000186,0.000187,3.4e-05,0.001281,0.005184,40,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",9,0,0,5,22,"Success",0.000247,0.002032,0.000947,6.2e-05,0.000155,0.000197,3.4e-05,0.001276,0.005184,40,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",9,0,0,6,22,"Success",0.000258,0.00203,0.000948,6.4e-05,0.000188,0.000195,3.4e-05,0.00128,0.005226,40,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",9,0,0,7,22,"Success",0.000245,0.002007,0.000943,6.2e-05,0.000157,0.000191,3.4e-05,0.001285,0.005167,40,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",9,0,0,8,22,"Success",0.000246,0.002015,0.000952,5.4e-05,0.00018,0.0002,3.4e-05,0.001306,0.005244,40,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",9,0,0,9,22,"Success",0.00024,0.002038,0.000975,5.3e-05,0.000157,0.000201,2.6e-05,0.001275,0.005225,40,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",9,0,0,10,22,"Success",0.000228,0.002009,0.000929,5.5e-05,0.000184,0.000193,3.3e-05,0.001285,0.00517,40,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",9,0,0,11,22,"Success",0.000237,0.002,0.000948,5.5e-05,0.000152,0.000195,3.4e-05,0.001291,0.005153,40,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",25,0,0,0,35,"Warmup",0.00087,0.016381,0.003368,0.000211,0.007756,0.004953,4.9e-05,0.001772,0.035595,104,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",25,0,0,1,35,"Warmup",0.000428,0.003386,0.001775,6.9e-05,0.000501,0.000431,2.9e-05,0.001207,0.008032,104,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",25,0,0,2,35,"Success",0.000335,0.003029,0.001598,4.2e-05,0.000325,0.000318,2.9e-05,0.001145,0.006999,104,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",25,0,0,3,35,"Success",0.000238,0.002924,0.001567,3.8e-05,0.000318,0.00031,2.8e-05,0.001082,0.006687,104,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",25,0,0,4,35,"Success",0.000243,0.003013,0.001657,3.9e-05,0.000316,0.000314,1.8e-05,0.001092,0.006902,104,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",25,0,0,5,35,"Success",0.000242,0.002957,0.001638,3.9e-05,0.00032,0.00032,1.9e-05,0.001088,0.006827,104,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",25,0,0,6,35,"Success",0.000241,0.002978,0.001568,3.8e-05,0.000316,0.000306,3.2e-05,0.001108,0.006776,104,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",25,0,0,7,35,"Success",0.000242,0.002946,0.001601,3.8e-05,0.000318,0.000301,3.1e-05,0.00112,0.006787,104,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",25,0,0,8,35,"Success",0.000245,0.002895,0.001562,3.8e-05,0.00031,0.000309,3e-05,0.001096,0.006668,104,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",25,0,0,9,35,"Success",0.000244,0.002974,0.001594,3.9e-05,0.00032,0.000313,1.8e-05,0.00109,0.006784,104,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",25,0,0,10,35,"Success",0.000244,0.002924,0.001626,2.6e-05,0.00032,0.000319,3e-05,0.001114,0.006797,104,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",25,0,0,11,35,"Success",0.000243,0.002922,0.001608,4e-05,0.000318,0.000333,3.1e-05,0.001099,0.006762,104,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",27,0,0,0,23,"Warmup",0.000393,0.021372,0.006512,0.000215,0.009253,0.011835,6.3e-05,0.002283,0.052234,112,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",27,0,0,1,23,"Warmup",0.000411,0.00419,0.002716,6.6e-05,0.000753,0.000632,4.3e-05,0.001608,0.010666,112,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",27,0,0,2,23,"Success",0.000362,0.003753,0.002439,6.6e-05,0.000545,0.000489,3.8e-05,0.001531,0.009471,112,0,108,2.8822360236e-08,0
